,Unnamed: 0,full_sentence,verb_masked_sentence,verb_true_label,verb_false_label,verb_true_label_p,verb_false_label_p,verb_is_accurate,subject,subject_masked_sentence,subject_true_label,subject_false_label,subject_true_label_p,subject_false_label_p,subject_is_accurate
254,558,"Ever , the immediate absorption created for arthritis intends whether our ETS ( the unknown exposure and dramatically the energy they describe to maintain ) is or understands not an angry reality under the corps . <eos>","Ever , the immediate absorption created for arthritis [MASK] whether our ETS ( the unknown exposure and dramatically the energy they describe to maintain ) is or understands not an angry reality under the corps . <eos>",intends,intend,-0.037864986807107925,-2.06264066696167,True,absorption,"Ever , the immediate [MASK] created for arthritis intends whether our ETS ( the unknown exposure and dramatically the energy they describe to maintain ) is or understands not an angry reality under the corps . <eos>",absorption,absorptions,-1.8616777658462524,-0.5160919427871704,False
255,560,Please delete me wrap if you believe any favorites or create anything unprecedented . <eos>,Please delete me wrap if you believe any favorites or [MASK] anything unprecedented . <eos>,create,creates,5.551660537719727,0.39638471603393555,True,you,Please delete me wrap if [MASK] believe any favorites or create anything unprecedented . <eos>,you,you,17.09958839416504,17.09958839416504,False
256,566,I listen the packages on which I should provide your chapel include : ( a ) Do you wash a vital hole about the perfume to fundamental locker stages kept by Arabia Atomic ? <eos>,I listen the packages on which I should provide your chapel [MASK] : ( a ) Do you wash a vital hole about the perfume to fundamental locker stages kept by Arabia Atomic ? <eos>,include,includes,2.4053986072540283,1.5033109188079834,True,I,[MASK] listen the packages on which [MASK] should provide your chapel include : ( a ) Do you wash a vital hole about the perfume to fundamental locker stages kept by Arabia Atomic ? <eos>,I,we,9.067797660827637,3.955393075942993,True
257,568,Mechanics who meet these updates decide at the item everywhere ; and it 's subtle to decide they are aged and timely to begin no if they throw there would recover a status . <eos>,Mechanics who meet these updates [MASK] at the item everywhere ; and it 's subtle to decide they are aged and timely to begin no if they throw there would recover a status . <eos>,decide,decides,3.415912389755249,-0.8704344034194946,True,Mechanics,[MASK] who meet these updates decide at the item everywhere ; and it 's subtle to decide they are aged and timely to begin no if they throw there would recover a status . <eos>,Mechanics,Mechanic,2.1206111907958984,2.1843578815460205,False
258,570,"As you laugh above the compliance , the theater of the latter source develops your section and seeks you reassure taller and clearer . <eos>","As you laugh above the compliance , the theater of the latter source develops your section and [MASK] you reassure taller and clearer . <eos>",seeks,seek,3.0354456901550293,0.9913046956062317,True,you,"As [MASK] laugh above the compliance , the theater of the latter source develops [MASK]r section and seeks [MASK] reassure taller and clearer . <eos>",you,you,9.903825759887695,9.903825759887695,False
260,574,Ladies exactly : Columbia six through Abramoff five ( attempting you propose on the tea we decide and pay politely to speaker the wolf after we propose ) <eos>,Ladies exactly : Columbia six through Abramoff five ( attempting you propose on the tea we decide and [MASK] politely to speaker the wolf after we propose ) <eos>,pay,pays,5.027653217315674,1.0479588508605957,True,you,Ladies exactly : Columbia six through Abramoff five ( attempting [MASK] propose on the tea we decide and pay politely to speaker the wolf after we propose ) <eos>,you,you,6.7856645584106445,6.7856645584106445,False
261,576,Can you affect that the laptop we are preparing begins toward a distinguishing and certain cafeteria ? <eos>,Can you affect that the laptop we are preparing [MASK] toward a distinguishing and certain cafeteria ? <eos>,begins,begin,5.851820945739746,2.2766928672790527,True,you,Can [MASK] affect that the laptop we are preparing begins toward a distinguishing and certain cafeteria ? <eos>,you,you,9.613275527954102,9.613275527954102,False
262,578,"The overwhelming short properties that primarily would dial from lottery enjoy termination , divorce , term , wagon , militant salt and downstream martyrs of methods and wounds -- soothing as the Karl separation . <eos>","The overwhelming short properties that primarily would dial from lottery [MASK] termination , divorce , term , wagon , militant salt and downstream martyrs of methods and wounds -- soothing as the Karl separation . <eos>",enjoy,enjoys,-0.6234023571014404,-1.283194899559021,True,properties,"The overwhelming short [MASK] that primarily would dial from lottery enjoy termination , divorce , term , wagon , militant salt and downstream martyrs of methods and wounds -- soothing as the Karl separation . <eos>",properties,property,-3.494384288787842,-1.6501696109771729,False
263,580,The inappropriate romantic diversion that he submits agrees that he honestly demonstrates his fundamentalists and gently follows necessary with his visible correction . <eos>,The inappropriate romantic diversion that he submits [MASK] that he honestly demonstrates his fundamentalists and gently follows necessary with his visible correction . <eos>,agrees,agree,4.41992712020874,0.9163888692855835,True,diversion,The inappropriate romantic [MASK] that he submits agrees that he honestly demonstrates his fundamentalists and gently follows necessary with his visible correction . <eos>,diversion,diversions,3.1785683631896973,1.877384901046753,True
264,582,The first tape you require why you anticipate on date includes that the profile supplier mostly creates out the discomfort and reflects into the fist husband . <eos>,The first tape you require why you anticipate on date [MASK] that the profile supplier mostly creates out the discomfort and reflects into the fist husband . <eos>,includes,include,6.198742389678955,5.129052639007568,True,tape,The first [MASK] you require why you anticipate on date includes that the profile supplier mostly creates out the discomfort and reflects into the fist husband . <eos>,tape,tapes,-0.20402774214744568,-3.4587292671203613,True
265,584,The insecure weird shelter that he suggests assumes that he possibly depends his participants and vigorously blames relevant with his funny process . <eos>,The insecure weird shelter that he suggests [MASK] that he possibly depends his participants and vigorously blames relevant with his funny process . <eos>,assumes,assume,7.278321743011475,4.263343334197998,True,shelter,The insecure weird [MASK] that he suggests assumes that he possibly depends his participants and vigorously blames relevant with his funny process . <eos>,shelter,shelters,-0.5904662013053894,-6.169172763824463,True
266,586,"Again argue your budgets to revise this afterward to their tools , and willingly environmentally , so that the scam to commit her provides abroad . <eos>","Again argue your budgets to revise this afterward to their tools , and willingly environmentally , so that the scam to commit her [MASK] abroad . <eos>",provides,provide,0.11278921365737915,-2.465575695037842,True,scam,"Again argue your budgets to revise this afterward to their tools , and willingly environmentally , so that the [MASK] to commit her provides abroad . <eos>",scam,scams,0.057292789220809937,0.057292789220809937,False
267,588,Can you interfere that the boulevard we are bleeding believes toward a municipal and marvelous pursuit ? <eos>,Can you interfere that the boulevard we are bleeding [MASK] toward a municipal and marvelous pursuit ? <eos>,believes,believe,0.7535093426704407,-3.3468616008758545,True,you,Can [MASK] interfere that the boulevard we are bleeding believes toward a municipal and marvelous pursuit ? <eos>,you,you,10.972436904907227,10.972436904907227,False
268,590,"Well , unless inevitably thus the third lease he deleted in the chapter delivers out . <eos>","Well , unless inevitably thus the third lease he deleted in the chapter [MASK] out . <eos>",delivers,deliver,0.24809032678604126,-4.334320068359375,True,lease,"Well , unless inevitably thus the third [MASK] he deleted in the chapter delivers out . <eos>",lease,leases,-1.516242265701294,1.6459195613861084,False
